record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2023-12-03 02:20:00,753,1034,256,106,39.794,1,0,1701570000000.0,1701568800000,1701561600000
2023-12-03 05:06:40,753,1034,256,102,36.6,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,295,110,42.444,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,269,108,38.055,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,319,127,44.455,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,288,119,38.105,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,280,113,40.532,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,274,98,38.383,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,290,125,40.023,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,312,121,46.04,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,330,137,47.859,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,331,138,50.663,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,327,148,42.837,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,310,122,42.589,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,309,146,38.946,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,295,117,50.123,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,295,127,42.74,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,266,99,38.096,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,298,112,47.117,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,319,154,42.797,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,353,146,45.97,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,299,129,40.641,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,254,105,33.524,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,300,112,42.826,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,321,129,45.773,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,307,132,40.519,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,346,165,48.059,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,320,125,46.519,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,299,130,39.046,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,317,132,44.447,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,323,134,46.081,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,296,108,41.398,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1034,294,98,43.548,1,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 07:53:20,753,1034,246,97,41.083,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,277,129,41.918,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,288,129,41.282,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,276,103,37.848,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,265,116,37.524,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,303,126,40.05,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,287,126,39.326,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,264,114,35.238,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,312,141,44.582,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,294,132,38.999,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,245,94,34.055,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,294,126,41.816,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,270,127,35.277,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,307,121,43.397,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,287,95,42.527,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,342,145,47.816,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,261,118,33.47,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,275,129,38.066,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,258,109,36.381,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,267,103,38.574,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,288,132,36.104,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,265,118,46.37,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,268,109,40.83,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,289,139,44.819,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,250,110,42.379,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,287,100,45.196,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,319,153,44.138,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,267,98,43.66,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,244,95,36.323,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,254,79,36.262,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,328,161,61.381,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,313,116,44.893,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,269,100,37.345,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1034,275,132,38.816,1,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 10:40:00,753,1034,407,157,64.086,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,410,147,63.53,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,433,207,60.182,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,379,167,55.475,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,461,224,61.191,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,420,168,60.323,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,369,165,53.246,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,318,136,44.541,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,413,182,59.364,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,361,162,49.761,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,418,161,61.363,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,400,163,54.382,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,434,176,65.251,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,411,189,56.953,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,446,197,61.989,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,427,185,59.941,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,451,173,66.847,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,414,183,56.199,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,346,134,53.041,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,278,126,37.41,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,369,153,52.91,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,316,131,46.622,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,335,151,48.881,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,399,154,61.04,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,407,169,60.468,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,417,189,57.5,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,369,143,57.151,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,369,164,55.526,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,371,147,55.543,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,437,201,62.529,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,374,154,56.056,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,370,154,55.316,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 10:40:00,753,1034,369,138,52.505,1,0,1701600000000.0,1701597600000,1701561600000
2023-12-03 13:26:40,753,1034,354,144,52.259,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,354,147,50.083,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,327,157,50.621,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,330,144,43.394,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,421,202,55.813,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,340,147,46.928,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,383,164,49.842,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,384,180,49.469,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,359,154,50.014,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,313,125,58.573,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,305,126,44.691,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,302,120,45.286,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,386,174,54.885,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,415,164,58.116,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,245,112,37.471,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,408,178,58.142,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,290,127,47.391,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,237,115,36.68,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,184,92,26.451,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,181,69,28.928,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,193,67,32.858,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,250,112,37.136,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,359,165,47.428,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,321,158,48.115,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,239,87,34.976,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,271,107,42.93,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,244,115,32.772,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,242,104,40.552,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,256,134,36.796,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,455,206,64.343,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,311,147,47.166,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,333,158,60.575,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 13:26:40,753,1034,223,93,36.305,1,0,1701610000000.0,1701608400000,1701561600000
2023-12-03 16:13:20,753,1034,121,57,19.309,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,125,64,18.826,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,118,52,17.674,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,118,61,19.089,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,102,41,96.734,1,1,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,104,41,19.562,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,94,49,11.734,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,136,69,18.101,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,155,64,26.074,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,167,70,29.185,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,136,77,19.138,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,146,64,20.656,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,115,44,16.887,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,104,44,14.981,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,132,61,19.717,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,159,67,22.036,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,154,71,23.058,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,188,71,30.481,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,100,48,16.523,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,143,63,24.722,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,125,63,23.738,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,79,37,13.257,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,58,37,8.623,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,27,6,4.436,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,61,30,10.401,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,59,25,8.251,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,68,30,10.566,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,158,68,24.42,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,49,27,7.144,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,65,24,11.45,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,57,27,7.916,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,81,45,10.787,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,80,40,12.73,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 16:13:20,753,1034,45,18,7.488,1,0,1701620000000.0,1701619200000,1701561600000
2023-12-03 19:00:00,753,1034,34,17,4.215,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,39,10,7.036,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,37,15,5.483,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,39,20,4.5,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,71,44,9.26,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,51,24,7.51,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,23,10,4.621,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,24,10,3.865,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,41,18,6.243,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,53,20,7.335,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,27,12,3.548,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,29,11,3.563,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,60,26,10.014,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,59,26,8.769,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,35,17,4.853,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,37,14,5.624,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,24,10,3.764,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,34,19,4.504,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,27,12,4.242,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,40,23,5.015,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,29,13,3.952,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,41,13,6.706,1,0,1701630000000.0,1701630000000,1701561600000
2023-12-03 19:00:00,753,1034,32,11,5.642,1,0,1701630000000.0,1701630000000,1701561600000
